time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.087657,-0.0517,-0.0391,0.0069,0.065
11.087919,-0.0517,-0.0463,-0.0003,0.069
11.088139,-0.0541,-0.0558,-0.0123,0.079
11.118590,-0.1437,-0.1440,-0.0995,0.226
11.119959,-0.1605,-0.1440,-0.1139,0.244
11.158802,-0.3078,-0.0884,-0.1705,0.363
11.198244,-0.2767,0.0224,-0.1689,0.325
11.199892,-0.2743,0.0296,-0.1905,0.335
11.200232,-0.2862,0.0272,-0.1881,0.344
11.200490,-0.2838,0.0176,-0.1905,0.342
11.200773,-0.2838,0.0200,-0.1952,0.345
11.209640,-0.2742,0.0197,-0.1979,0.339
11.210417,-0.2766,0.0269,-0.2027,0.344
11.210695,-0.2814,0.0149,-0.2027,0.347
11.210981,-0.2790,0.0149,-0.2003,0.344
11.219727,-0.2580,0.0126,-0.1945,0.323
11.220865,-0.2460,0.0126,-0.1754,0.302
11.221240,-0.2317,-0.0042,-0.1418,0.272
11.238185,-0.0851,-0.0897,0.0509,0.134
11.239168,-0.0683,-0.1113,0.0852,0.156
11.239389,-0.0563,-0.1377,0.1043,0.182
11.239500,-0.0300,-0.1616,0.1283,0.208
11.239648,-0.0060,-0.1807,0.1546,0.238
11.258000,0.0803,-0.2742,0.1513,0.323
11.259022,0.0851,-0.2933,0.1346,0.334
11.259279,0.0947,-0.3029,0.1226,0.340
11.277187,0.2386,-0.2849,0.0065,0.372
11.278283,0.2434,-0.2705,0.0089,0.364
11.317823,0.3605,0.0870,-0.0116,0.371
11.318684,0.3557,0.1133,-0.0068,0.373
11.357727,0.1676,0.2447,-0.0300,0.298
11.359244,0.1652,0.2447,-0.0324,0.297
11.359503,0.1508,0.2518,-0.0180,0.294
11.359742,0.1388,0.2375,-0.0204,0.276
11.359952,0.1269,0.2327,-0.0276,0.266
11.398176,-0.0435,0.0194,0.0108,0.049
11.400250,-0.0554,-0.0069,-0.0132,0.057
11.400666,-0.0483,-0.0405,-0.0275,0.069
11.400961,-0.0650,-0.0548,-0.0299,0.090
11.401247,-0.0770,-0.0740,-0.0227,0.109
11.410153,-0.0914,-0.0925,-0.0347,0.135
11.411013,-0.1010,-0.1069,-0.0514,0.156
11.411311,-0.1201,-0.1260,-0.0538,0.182
11.411599,-0.1201,-0.1476,-0.0490,0.196
11.438254,-0.2043,-0.2577,-0.0799,0.338
11.439288,-0.2067,-0.2553,-0.0799,0.338
11.439604,-0.2163,-0.2505,-0.0776,0.340
11.439811,-0.2211,-0.2625,-0.0895,0.355
11.440015,-0.2139,-0.2577,-0.1063,0.351
11.477187,-0.0724,-0.1077,-0.1710,0.215
11.478586,-0.0461,-0.1077,-0.1566,0.196
11.478897,-0.0365,-0.0981,-0.1519,0.184
11.479158,-0.0270,-0.0862,-0.1566,0.181
11.479389,-0.0222,-0.0742,-0.1423,0.162
11.517417,0.1309,0.0038,0.0105,0.131
11.518557,0.1380,-0.0131,0.0018,0.139
11.518988,0.1499,-0.0179,0.0114,0.151
11.519237,0.1547,-0.0202,0.0186,0.157
11.519515,0.1571,-0.0131,0.0066,0.158
11.530322,0.1529,-0.0129,0.0221,0.155
11.530969,0.1457,-0.0129,0.0269,0.149
11.531275,0.1529,-0.0081,0.0221,0.155
11.531511,0.1552,0.0062,0.0317,0.159
11.557714,0.1186,0.0095,0.0631,0.135
11.568665,0.1167,0.0075,0.0743,0.138
11.569758,0.1190,0.0027,0.0838,0.146
11.570471,0.1143,0.0003,0.0838,0.142
11.570779,0.1095,-0.0116,0.0958,0.146
11.598182,0.0570,-0.0835,0.1155,0.154
11.599654,0.0523,-0.0859,0.1251,0.160
11.599995,0.0403,-0.0907,0.1203,0.156
11.600263,0.0403,-0.1026,0.1131,0.158
11.600540,0.0403,-0.1098,0.1084,0.159
11.637739,-0.0582,-0.0619,0.0705,0.110
11.639436,-0.0582,-0.0452,0.0633,0.097
11.639723,-0.0558,-0.0332,0.0753,0.099
11.639910,-0.0486,-0.0308,0.0681,0.089
11.640089,-0.0534,-0.0260,0.0824,0.102
11.678503,0.1451,-0.1389,0.0713,0.213
11.680071,0.1475,-0.1461,0.0665,0.218
11.717651,0.1327,-0.1437,0.0954,0.218
11.718621,0.1351,-0.1437,0.0882,0.216
11.718906,0.1304,-0.1413,0.0811,0.209
11.719143,0.1232,-0.1365,0.0787,0.200
11.719426,0.1184,-0.1389,0.0811,0.200
11.759536,0.0106,-0.0887,0.0237,0.092
11.761125,0.0097,-0.0789,0.0130,0.081
11.761761,0.0001,-0.0694,0.0201,0.072
11.762061,-0.0071,-0.0694,0.0130,0.071
11.762296,-0.0095,-0.0670,0.0106,0.068
11.768663,-0.0515,-0.0330,-0.0139,0.063
11.797951,-0.1422,0.0906,0.0160,0.169
11.799310,-0.1518,0.0978,0.0160,0.181
11.799625,-0.1662,0.0954,0.0112,0.192
11.799862,-0.1686,0.0930,0.0136,0.193
11.800105,-0.1686,0.0858,0.0112,0.189
11.841192,-0.2697,-0.0240,-0.0569,0.277
11.842858,-0.2816,-0.0431,-0.0712,0.294
11.843233,-0.2888,-0.0527,-0.0760,0.303
11.843454,-0.3032,-0.0742,-0.0832,0.323
11.843671,-0.3056,-0.0958,-0.0760,0.329
11.877620,-0.1969,-0.2832,0.0136,0.345
11.887773,-0.1823,-0.2809,0.0224,0.336
11.888611,-0.1800,-0.2833,0.0415,0.338
11.888948,-0.1800,-0.2761,0.0463,0.333
11.889225,-0.1584,-0.2737,0.0439,0.319
11.917708,0.0764,-0.1595,0.0855,0.196
11.918676,0.0860,-0.1523,0.0998,0.201
11.958326,0.2689,0.0528,0.0753,0.284
11.960319,0.2737,0.0480,0.0634,0.285
11.997084,0.1854,0.1011,0.0074,0.211
11.998110,0.1854,0.0868,0.0050,0.205
11.998283,0.1830,0.0844,0.0026,0.202
11.998406,0.1758,0.0820,0.0098,0.194
11.998539,0.1734,0.0676,0.0194,0.187
12.037588,0.0606,-0.1195,-0.0000,0.134
12.038167,0.0415,-0.1219,-0.0120,0.129
12.046281,0.0346,-0.1269,-0.0301,0.135
12.046458,0.0346,-0.1388,-0.0492,0.151
12.046537,0.0299,-0.1412,-0.0420,0.150
12.046599,0.0179,-0.1460,-0.0396,0.152
12.076732,0.0021,-0.1323,-0.0557,0.144
12.078146,-0.0053,-0.1275,-0.0557,0.139
12.078482,-0.0029,-0.1227,-0.0390,0.129
12.078719,0.0018,-0.1132,-0.0486,0.123
12.078962,0.0066,-0.1108,-0.0414,0.118
12.118330,-0.0450,-0.0416,-0.0092,0.062
12.119479,-0.0402,-0.0464,-0.0092,0.062
12.119823,-0.0426,-0.0464,-0.0044,0.063
12.120095,-0.0450,-0.0488,-0.0068,0.067
12.120335,-0.0498,-0.0440,-0.0116,0.067
12.157316,-0.0339,-0.0114,-0.0111,0.037
12.159470,-0.0315,-0.0186,-0.0111,0.038
12.159794,-0.0219,-0.0162,-0.0159,0.032
12.160097,-0.0195,-0.0138,-0.0159,0.029
12.160328,-0.0100,-0.0138,-0.0183,0.025
12.197898,0.0394,-0.0071,-0.0588,0.071
12.199419,0.0322,-0.0191,-0.0540,0.066
12.200366,0.0322,-0.0167,-0.0517,0.063
12.200640,0.0298,-0.0191,-0.0517,0.063
12.201021,0.0250,-0.0382,-0.0564,0.073
12.238486,-0.0246,-0.0786,-0.0561,0.100
12.239812,-0.0414,-0.0810,-0.0608,0.109
12.240452,-0.0438,-0.0714,-0.0561,0.101
12.240640,-0.0462,-0.0762,-0.0417,0.098
12.240823,-0.0414,-0.0738,-0.0441,0.095
12.248060,-0.0529,-0.0761,-0.0682,0.115
12.267902,-0.0561,-0.0640,-0.0239,0.088
12.277104,-0.0743,-0.0592,-0.0021,0.095
12.278701,-0.0815,-0.0568,0.0027,0.099
12.279007,-0.0791,-0.0592,-0.0045,0.099
12.279212,-0.0863,-0.0448,0.0051,0.097
12.279391,-0.0791,-0.0544,0.0099,0.097
12.317079,-0.1210,-0.0426,-0.0343,0.133
12.319331,-0.1186,-0.0497,-0.0486,0.137
12.319748,-0.1138,-0.0426,-0.0415,0.128
12.319987,-0.1090,-0.0282,-0.0510,0.124
12.320269,-0.1090,-0.0378,-0.0654,0.133
12.359083,-0.0347,-0.0209,-0.1502,0.156
12.360644,-0.0381,-0.0091,-0.1509,0.156
12.361028,-0.0213,-0.0043,-0.1628,0.164
12.361240,-0.0022,0.0100,-0.1772,0.177
12.361654,0.0170,0.0100,-0.1987,0.200
12.398561,0.1113,-0.0140,0.0262,0.115
12.400017,0.1017,-0.0308,0.0621,0.123
12.427566,0.0763,-0.1356,0.1500,0.216
12.438196,0.0537,-0.1385,0.1125,0.186
12.439226,0.0465,-0.1385,0.0862,0.170
12.439514,0.0489,-0.1337,0.0718,0.159
12.439762,0.0417,-0.1313,0.0599,0.150
12.440001,0.0369,-0.1361,0.0359,0.146
12.455795,0.0359,-0.1174,-0.0021,0.123
12.476838,0.0776,-0.0821,0.0222,0.115
12.478068,0.0824,-0.0869,0.0246,0.122
12.478327,0.0800,-0.0773,0.0151,0.112
12.478499,0.0943,-0.0630,0.0151,0.114
12.478662,0.0967,-0.0558,0.0055,0.112
12.518275,-0.0373,-0.0511,0.0961,0.115
12.519797,-0.0373,-0.0511,0.0817,0.103
12.558419,-0.0496,-0.0596,0.0058,0.078
12.560456,-0.0520,-0.0548,0.0154,0.077
12.569992,-0.0212,-0.0502,0.0023,0.055
12.598157,0.0375,-0.0528,0.0011,0.065
12.637638,0.0582,-0.0988,0.1164,0.163
12.639284,0.0510,-0.1012,0.1283,0.171
12.660920,-0.0032,-0.0926,0.0458,0.103
12.677179,-0.0609,-0.0991,-0.0372,0.122
12.678678,-0.0609,-0.1039,-0.0372,0.126
12.679029,-0.0609,-0.1063,-0.0444,0.130
12.679280,-0.0585,-0.0967,-0.0325,0.118
12.679575,-0.0657,-0.1039,-0.0396,0.129
12.718955,-0.0220,-0.0600,-0.0470,0.079
12.720860,-0.0244,-0.0552,-0.0351,0.070
12.758589,-0.0051,-0.0689,0.0192,0.072
12.760307,0.0044,-0.0689,-0.0047,0.069
12.761683,0.0188,-0.0665,-0.0095,0.070
12.762563,0.0188,-0.0641,-0.0047,0.067
12.762795,0.0260,-0.0665,-0.0095,0.072
12.797083,0.0531,-0.0303,0.0133,0.063
12.799452,0.0435,-0.0327,0.0205,0.058
12.799741,0.0339,-0.0279,0.0229,0.050
12.799946,0.0363,-0.0399,0.0373,0.066
12.800140,0.0339,-0.0375,0.0421,0.066
12.840809,0.0544,-0.0508,0.0263,0.079
12.842547,0.0565,-0.0580,0.0308,0.087
12.842928,0.0445,-0.0508,0.0284,0.073
12.843225,0.0469,-0.0604,0.0141,0.078
12.843566,0.0469,-0.0604,0.0093,0.077
12.851609,0.0272,-0.0797,0.0345,0.091
12.877541,0.0060,-0.0976,0.0036,0.098
12.897200,-0.0193,-0.0984,0.0013,0.100
12.898272,-0.0097,-0.0984,0.0013,0.099
12.898459,-0.0025,-0.0936,0.0085,0.094
12.917349,0.0110,-0.0971,-0.0248,0.101
12.938211,0.0237,-0.0785,-0.0732,0.110
12.939398,0.0141,-0.0785,-0.0684,0.105
12.939639,0.0237,-0.0666,-0.0588,0.092
12.947631,0.0289,-0.0574,-0.0777,0.101
12.957718,0.0337,-0.0744,-0.0069,0.082
12.958286,0.0313,-0.0768,-0.0069,0.083
12.966912,0.0408,-0.0747,-0.0073,0.085
12.967531,0.0360,-0.0699,-0.0289,0.084
12.967722,0.0384,-0.0699,-0.0313,0.086
12.967894,0.0408,-0.0771,-0.0385,0.095
12.986687,0.0317,-0.0542,-0.0527,0.082
12.987790,0.0317,-0.0590,-0.0455,0.081
12.997190,0.0508,-0.0882,-0.0397,0.109
12.997792,0.0436,-0.0906,-0.0492,0.112
13.016788,0.0438,-0.0943,0.0719,0.126
13.017803,0.0557,-0.1015,0.0767,0.139
13.017961,0.0533,-0.1063,0.0791,0.143
13.037810,0.0383,-0.1114,0.0569,0.131
13.038877,0.0311,-0.0994,0.0233,0.107
13.039093,0.0239,-0.1018,0.0066,0.105
13.039231,0.0096,-0.1042,-0.0174,0.106
13.039371,0.0168,-0.0946,-0.0533,0.110
13.067001,-0.0518,-0.0496,-0.2085,0.220
13.067702,-0.0446,-0.0496,-0.2013,0.212
13.076774,-0.0274,-0.0212,-0.1583,0.162
13.086521,-0.0223,-0.0166,-0.1521,0.155
13.087410,-0.0175,-0.0094,-0.1449,0.146
13.087503,-0.0127,-0.0094,-0.1425,0.143
13.087558,-0.0055,-0.0094,-0.1305,0.131
13.116610,0.0285,-0.0170,0.0016,0.033
13.117115,0.0356,-0.0122,0.0064,0.038
13.136870,0.0385,-0.0342,0.0382,0.064
13.137374,0.0433,-0.0390,0.0310,0.066
13.137515,0.0457,-0.0366,0.0406,0.071
13.146166,0.0352,-0.0492,0.0428,0.074
13.156616,0.0336,-0.0710,0.0404,0.088
13.156909,0.0241,-0.0591,0.0404,0.076
13.156979,0.0193,-0.0639,0.0380,0.077
13.157031,0.0169,-0.0639,0.0261,0.071
13.157093,0.0073,-0.0710,0.0117,0.072
13.197072,-0.0181,-0.0810,-0.0518,0.098
13.197836,-0.0253,-0.0834,-0.0470,0.099
13.237025,0.0786,-0.0652,0.0370,0.109
13.266244,0.0636,-0.0287,-0.0052,0.070
13.266735,0.0564,-0.0263,-0.0100,0.063
13.276630,0.0166,-0.0190,-0.0133,0.028
13.276943,0.0046,-0.0118,-0.0037,0.013
13.277008,0.0046,-0.0166,0.0011,0.017
13.277211,-0.0002,-0.0142,0.0011,0.014
13.277289,0.0022,-0.0142,-0.0157,0.021
13.306040,-0.0257,-0.0008,-0.0246,0.036
13.306467,-0.0233,-0.0056,-0.0246,0.034
13.316548,-0.0394,0.0045,-0.0136,0.042
13.316807,-0.0346,-0.0003,-0.0255,0.043
13.325856,-0.0291,-0.0069,-0.0175,0.035
13.326033,-0.0363,-0.0069,-0.0175,0.041
13.326088,-0.0387,0.0003,-0.0103,0.040
13.326144,-0.0459,0.0003,-0.0055,0.046
13.356940,-0.0178,-0.0480,0.0073,0.052
13.365801,-0.0180,-0.0452,0.0000,0.049
13.366100,-0.0132,-0.0548,-0.0072,0.057
13.366173,-0.0085,-0.0668,0.0120,0.068
13.366236,-0.0013,-0.0716,0.0024,0.072
13.376471,-0.0042,-0.0737,-0.0116,0.075
13.376790,0.0029,-0.0713,-0.0188,0.074
13.377084,0.0029,-0.0713,-0.0069,0.072
13.385888,0.0153,-0.0827,-0.0398,0.093
13.396462,0.0237,-0.0872,-0.0824,0.122
13.397132,0.0237,-0.0896,-0.0872,0.127
13.397308,0.0142,-0.0896,-0.0752,0.118
13.397639,0.0213,-0.0920,-0.0752,0.121
13.397816,0.0285,-0.0920,-0.0824,0.127
13.405724,0.0343,-0.0916,-0.0968,0.138
13.406025,0.0272,-0.0916,-0.0920,0.133
13.406091,0.0200,-0.0869,-0.0944,0.130
13.406155,0.0128,-0.0940,-0.0848,0.127
13.437233,0.0105,-0.0805,-0.0813,0.115
13.437913,0.0057,-0.0901,-0.0765,0.118
13.437996,0.0081,-0.0925,-0.0789,0.122
13.438054,0.0129,-0.0925,-0.0837,0.125
13.438107,0.0057,-0.0973,-0.0837,0.128
13.476678,-0.0141,-0.0432,-0.0669,0.081
13.477221,-0.0261,-0.0409,-0.0693,0.085
13.477299,-0.0357,-0.0361,-0.0789,0.094
13.477358,-0.0357,-0.0361,-0.0717,0.088
13.477453,-0.0405,-0.0337,-0.0717,0.089
13.516600,-0.0755,-0.0135,-0.0017,0.077
13.517120,-0.0731,-0.0087,0.0127,0.075
13.517200,-0.0755,-0.0063,0.0223,0.079
13.517252,-0.0779,-0.0015,0.0127,0.079
13.517311,-0.0875,-0.0039,0.0127,0.088
13.556869,-0.1566,-0.0415,0.0058,0.162
13.557623,-0.1614,-0.0439,0.0034,0.167
13.557717,-0.1566,-0.0463,0.0105,0.164
13.557778,-0.1614,-0.0463,0.0201,0.169
13.557829,-0.1566,-0.0559,0.0153,0.167
13.576146,-0.1518,-0.0700,0.0330,0.170
13.576583,-0.1518,-0.0724,0.0306,0.171
13.576663,-0.1494,-0.0700,0.0282,0.167
13.596688,-0.0925,-0.0770,-0.0092,0.121
13.597180,-0.0829,-0.0746,0.0099,0.112
13.597255,-0.0734,-0.0698,0.0099,0.102
13.597328,-0.0638,-0.0746,0.0219,0.101
13.597380,-0.0758,-0.0626,0.0386,0.106
13.636862,0.0792,-0.1313,0.1031,0.185
13.637467,0.0840,-0.1313,0.1031,0.187
13.637548,0.0936,-0.1241,0.0984,0.184
13.637611,0.0984,-0.1265,0.1055,0.192
13.637668,0.1032,-0.1361,0.1079,0.202
13.676632,0.0496,-0.0563,-0.0348,0.083
13.677210,0.0424,-0.0443,-0.0396,0.073
13.677304,0.0520,-0.0323,-0.0324,0.069
13.677361,0.0472,-0.0227,-0.0419,0.067
13.677659,0.0448,-0.0203,-0.0539,0.073
13.705721,0.0298,0.0100,-0.0414,0.052
13.706128,0.0346,-0.0068,-0.0414,0.054
13.716478,0.0486,-0.0206,0.0127,0.054
13.757014,0.0260,-0.0527,0.0595,0.084
13.757377,0.0284,-0.0551,0.0762,0.098
13.757487,0.0188,-0.0671,0.0643,0.095
13.757549,0.0356,-0.0671,0.0619,0.098
13.757592,0.0332,-0.0719,0.0738,0.108
13.776724,0.0116,-0.1125,0.0587,0.127
13.796446,0.0128,-0.1437,0.0177,0.145
13.796833,0.0248,-0.1413,0.0153,0.144
13.796888,0.0200,-0.1294,0.0010,0.131
13.796943,0.0200,-0.1318,0.0010,0.133
13.796987,0.0272,-0.1318,-0.0038,0.135
13.841186,0.0766,-0.0448,-0.0144,0.090
13.841521,0.0766,-0.0400,-0.0120,0.087
13.841591,0.0934,-0.0352,-0.0168,0.101
13.841654,0.0910,-0.0376,-0.0168,0.100
13.841706,0.0982,-0.0424,-0.0120,0.108
13.876642,0.0855,-0.0443,-0.0523,0.110
13.877151,0.0808,-0.0395,-0.0595,0.108
13.877240,0.0832,-0.0371,-0.0427,0.101
13.877301,0.0832,-0.0467,-0.0451,0.106
13.877383,0.0784,-0.0371,-0.0451,0.098
13.917808,0.0267,-0.0581,-0.0470,0.079
13.918352,0.0291,-0.0581,-0.0613,0.089
13.918434,0.0362,-0.0653,-0.0613,0.097
13.918485,0.0314,-0.0629,-0.0589,0.092
13.918536,0.0291,-0.0557,-0.0709,0.095
13.956694,-0.0316,-0.0565,0.0026,0.065
13.957164,-0.0388,-0.0494,0.0122,0.064
13.957267,-0.0460,-0.0518,0.0098,0.070
13.985853,-0.0375,-0.0628,0.0328,0.080
13.986415,-0.0351,-0.0580,0.0352,0.076
13.996645,-0.0395,-0.0674,0.0320,0.084
13.996893,-0.0395,-0.0794,0.0368,0.096
13.996954,-0.0466,-0.0818,0.0248,0.097
13.997012,-0.0466,-0.0842,0.0224,0.099
13.997063,-0.0395,-0.0866,0.0104,0.096
14.036803,-0.0184,-0.0811,0.0468,0.095
14.037160,-0.0160,-0.0859,0.0444,0.098
14.037250,-0.0040,-0.0763,0.0468,0.090
14.037341,0.0151,-0.0811,0.0420,0.093
14.037698,0.0223,-0.0787,0.0468,0.094
14.076796,0.1195,-0.0536,0.0493,0.140
14.077194,0.1267,-0.0632,0.0373,0.146
14.077267,0.1243,-0.0536,0.0397,0.141
14.077328,0.1243,-0.0560,0.0445,0.143
14.077387,0.1315,-0.0584,0.0541,0.154
14.088287,0.1362,-0.0557,0.0499,0.155
14.088577,0.1386,-0.0629,0.0547,0.162
14.088641,0.1315,-0.0605,0.0475,0.152
14.088705,0.1339,-0.0629,0.0427,0.154
14.116736,0.1376,-0.0760,0.0680,0.171
14.117218,0.1400,-0.0808,0.0824,0.181
14.117303,0.1376,-0.0831,0.0824,0.181
14.117358,0.1233,-0.0879,0.0848,0.174
14.117486,0.1209,-0.0855,0.0800,0.168
14.158186,0.0344,-0.0794,0.0211,0.089
14.158540,0.0368,-0.0890,0.0187,0.098
14.167528,0.0335,-0.0792,0.0030,0.086
14.167776,0.0311,-0.0744,0.0078,0.081
14.167827,0.0335,-0.0744,-0.0017,0.082
14.167866,0.0287,-0.0721,-0.0089,0.078
14.198226,-0.0183,-0.0642,0.0347,0.075
14.206784,-0.0276,-0.0666,0.0274,0.077
14.207175,-0.0252,-0.0761,0.0250,0.084
14.207280,-0.0252,-0.0666,0.0178,0.073
14.207429,-0.0276,-0.0642,0.0011,0.070
14.237588,-0.1017,-0.0618,0.0157,0.120
14.276890,-0.0554,-0.0640,0.0699,0.110
14.277898,-0.0578,-0.0688,0.0604,0.108
14.278098,-0.0626,-0.0640,0.0508,0.103
14.278267,-0.0698,-0.0640,0.0388,0.102
14.278425,-0.0722,-0.0688,0.0316,0.105
14.317980,-0.0053,-0.0376,-0.1312,0.137
14.357588,0.0083,-0.0576,-0.0230,0.063
14.358711,0.0083,-0.0624,-0.0134,0.064
14.358952,-0.0013,-0.0648,-0.0230,0.069
14.359172,-0.0085,-0.0672,-0.0206,0.071
14.359366,-0.0037,-0.0696,-0.0110,0.071
14.397691,-0.0170,-0.0950,0.0083,0.097
14.398798,-0.0193,-0.0903,0.0226,0.095
14.399101,-0.0265,-0.0998,0.0059,0.103
14.399326,-0.0433,-0.1022,-0.0013,0.111
14.399578,-0.0457,-0.0998,-0.0181,0.111
14.441289,-0.1056,-0.0033,-0.0486,0.116
14.479623,-0.0795,-0.0933,0.0338,0.127
14.519360,-0.0047,-0.0884,0.0121,0.089
14.520567,-0.0023,-0.0717,0.0121,0.073
14.558451,0.1066,-0.0181,0.0040,0.108
14.560401,0.1042,-0.0157,-0.0008,0.105
14.560768,0.0994,-0.0157,-0.0008,0.101
14.561041,0.1113,-0.0133,-0.0104,0.113
14.561295,0.1042,-0.0038,-0.0104,0.105
14.599111,0.0847,-0.0244,0.0172,0.090
14.642932,0.0884,-0.0579,0.0162,0.107
14.644040,0.0836,-0.0531,0.0186,0.101
14.644368,0.0717,-0.0603,0.0281,0.098
14.644605,0.0645,-0.0722,0.0234,0.100
14.644874,0.0645,-0.0722,0.0234,0.100
14.659977,0.0213,-0.0818,0.0135,0.086
14.660893,0.0142,-0.1010,0.0255,0.105
14.661086,0.0094,-0.1057,0.0231,0.109
14.677148,-0.0511,-0.0937,0.0057,0.107
14.678250,-0.0535,-0.0985,-0.0111,0.113
14.678534,-0.0631,-0.0985,-0.0111,0.117
14.678757,-0.0775,-0.0961,-0.0111,0.124
14.678967,-0.0871,-0.0841,-0.0111,0.122
14.719336,-0.1346,-0.0619,0.0375,0.153
14.720619,-0.1346,-0.0547,0.0303,0.148
14.720966,-0.1346,-0.0595,0.0280,0.150
14.721204,-0.1251,-0.0523,0.0519,0.145
14.722142,-0.1346,-0.0499,0.0423,0.150
14.759056,-0.1388,-0.0469,0.0413,0.152
14.760498,-0.1244,-0.0373,0.0389,0.136
14.788833,-0.0748,-0.0372,0.0094,0.084
14.790528,-0.0772,-0.0420,-0.0002,0.088
14.798077,-0.0535,-0.0443,-0.0006,0.069
14.800384,-0.0192,-0.0347,-0.0319,0.051
14.808839,-0.0006,-0.0515,-0.0392,0.065
14.841615,0.0667,-0.0615,-0.0010,0.091
14.842652,0.0643,-0.0591,-0.0178,0.089
14.859352,0.0725,-0.0689,-0.0257,0.103
14.860455,0.0701,-0.0761,-0.0281,0.107
14.860754,0.0749,-0.0833,-0.0257,0.115
14.860985,0.0725,-0.0833,-0.0090,0.111
14.878031,0.0105,-0.1014,-0.0158,0.103
14.879229,0.0129,-0.1014,-0.0038,0.102
14.879573,0.0009,-0.0990,0.0082,0.099
14.879833,-0.0015,-0.0942,0.0417,0.103
14.880080,-0.0063,-0.0942,0.0537,0.109
14.917606,-0.0882,-0.0557,0.0419,0.112
14.918732,-0.0930,-0.0509,0.0324,0.111
14.919000,-0.0930,-0.0461,0.0228,0.106
14.919269,-0.0882,-0.0557,0.0228,0.107
14.919476,-0.0930,-0.0533,0.0204,0.109
14.940875,-0.0800,-0.0207,-0.0050,0.083
14.958758,-0.0799,-0.0239,-0.0126,0.084
14.959756,-0.0700,-0.0289,0.0029,0.076
14.966319,-0.0736,-0.0455,0.0166,0.088
14.998218,-0.0738,-0.1185,0.0685,0.155
14.999238,-0.0649,-0.1230,0.0695,0.156
14.999492,-0.0458,-0.1111,0.0719,0.140
14.999701,-0.0362,-0.1135,0.0719,0.139
15.017331,-0.0089,-0.1309,0.0690,0.148
15.018506,-0.0137,-0.1214,0.0594,0.136
15.018748,-0.0017,-0.1190,0.0522,0.130
15.039396,0.1417,-0.1229,0.0228,0.189
15.040111,0.1584,-0.1277,0.0299,0.206
15.078358,0.1836,-0.0635,0.1215,0.229
15.079795,0.1763,-0.0654,0.1233,0.225
15.080123,0.1691,-0.0702,0.1233,0.221
15.080369,0.1596,-0.0726,0.1377,0.223
15.080592,0.1572,-0.0750,0.1569,0.234
15.087984,0.1366,-0.0780,0.1559,0.221
15.088516,0.1126,-0.0685,0.1559,0.204
15.088746,0.0983,-0.0733,0.1416,0.187
15.088947,0.0791,-0.0876,0.1320,0.177
15.107649,-0.0436,-0.0609,0.0996,0.125
15.108771,-0.0604,-0.0561,0.0781,0.114
15.118556,-0.1042,-0.0025,0.0203,0.106
15.119480,-0.1210,0.0190,0.0059,0.123
15.119733,-0.1282,0.0238,-0.0037,0.130
15.119957,-0.1138,0.0406,-0.0085,0.121
15.120164,-0.1186,0.0525,-0.0061,0.130
15.126669,-0.1238,0.0603,-0.0019,0.138
15.127093,-0.1310,0.0747,0.0077,0.151
15.127560,-0.1310,0.0866,-0.0019,0.157
15.127680,-0.1286,0.0890,-0.0138,0.157
15.157532,-0.0764,0.0443,-0.0559,0.104
15.158370,-0.0740,0.0299,-0.0583,0.099
15.158486,-0.0644,0.0179,-0.0703,0.097
15.158592,-0.0596,-0.0012,-0.0775,0.098
15.158683,-0.0500,-0.0132,-0.0918,0.105
15.197077,0.1387,-0.1385,-0.2341,0.305
15.197956,0.1410,-0.1481,-0.2387,0.314
15.198092,0.1626,-0.1529,-0.2339,0.323
15.198187,0.1697,-0.1505,-0.2219,0.317
15.198292,0.1817,-0.1601,-0.2195,0.327
15.238553,0.1394,-0.1598,-0.0017,0.212
15.239287,0.1274,-0.1574,0.0199,0.203
15.239542,0.1178,-0.1598,0.0151,0.199
15.239787,0.1107,-0.1526,0.0271,0.190
15.240022,0.1059,-0.1574,0.0271,0.192
15.252600,0.0933,-0.1558,0.0332,0.185
15.253305,0.0837,-0.1486,0.0476,0.177
15.253798,0.0813,-0.1534,0.0380,0.178
15.254135,0.0813,-0.1534,0.0309,0.176
15.278497,0.0549,-0.0485,0.0030,0.073
15.279883,0.0645,-0.0293,0.0174,0.073
15.280159,0.0693,-0.0173,0.0150,0.073
15.280409,0.0860,0.0042,0.0102,0.087
15.280610,0.0932,0.0114,0.0318,0.099
15.319130,0.1497,0.0911,0.0440,0.181
15.358758,0.0540,-0.1120,-0.1406,0.188
15.360588,0.0579,-0.1216,-0.1357,0.191
15.361038,0.0699,-0.1335,-0.1452,0.209
15.361388,0.0914,-0.1359,-0.1357,0.213
15.361874,0.1034,-0.1503,-0.1285,0.223
15.398793,0.0503,-0.1720,-0.0743,0.194
15.400054,0.0383,-0.1696,-0.1054,0.203
15.427226,-0.0211,-0.1050,-0.1902,0.218
15.428221,-0.0139,-0.0954,-0.1854,0.209
15.439568,0.0299,-0.0696,-0.1739,0.190
15.440303,0.0371,-0.0624,-0.1571,0.173
15.440591,0.0538,-0.0577,-0.1452,0.165
15.440830,0.0658,-0.0337,-0.1356,0.154
15.441088,0.0730,-0.0241,-0.1140,0.138
15.478681,0.1760,0.0639,-0.1247,0.225
15.480098,0.1760,0.0759,-0.1295,0.231
15.480471,0.1855,0.0807,-0.1151,0.233
