time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.029929,0.0928,0.0269,-0.0532,0.110
14.030896,0.0951,0.0149,-0.0532,0.110
14.031155,0.1119,0.0077,-0.0699,0.132
14.031556,0.1143,-0.0043,-0.0795,0.139
14.059603,0.0907,-0.0343,-0.0769,0.124
14.061200,0.0835,-0.0367,-0.0745,0.118
14.061502,0.0763,-0.0343,-0.0553,0.100
14.061757,0.0643,-0.0295,-0.0457,0.084
14.061948,0.0548,-0.0367,-0.0410,0.078
14.098596,0.0210,-0.1093,-0.1527,0.189
14.099090,0.0138,-0.1213,-0.1599,0.201
14.118658,0.0136,-0.0780,-0.1240,0.147
14.120077,0.0184,-0.0661,-0.1264,0.144
14.120392,0.0160,-0.0637,-0.1144,0.132
14.141029,-0.0051,-0.0376,0.0845,0.093
14.143801,-0.0027,-0.0424,0.1180,0.125
14.144072,0.0020,-0.0424,0.1180,0.125
14.144234,-0.0075,-0.0544,0.1156,0.128
14.144415,-0.0123,-0.0567,0.1276,0.140
14.178857,-0.0291,-0.1058,-0.1469,0.183
14.179659,-0.0387,-0.1082,-0.1757,0.210
14.179869,-0.0410,-0.1058,-0.1757,0.209
14.180052,-0.0458,-0.0962,-0.1709,0.201
14.180232,-0.0506,-0.0818,-0.1661,0.192
14.219043,0.0606,-0.0140,0.0220,0.066
14.220206,0.0511,-0.0116,0.0124,0.054
14.259129,0.0209,-0.0287,-0.0551,0.066
14.260650,0.0233,-0.0383,-0.0766,0.089
14.299707,0.0376,-0.1440,-0.1358,0.201
14.301705,0.0328,-0.1512,-0.1454,0.212
14.302093,0.0304,-0.1607,-0.1574,0.227
14.302324,0.0328,-0.1823,-0.1574,0.243
14.302759,0.0280,-0.1847,-0.1837,0.262
14.338787,0.0212,-0.1549,-0.0763,0.174
14.340302,0.0189,-0.1607,-0.0667,0.175
14.340613,0.0117,-0.1726,-0.0643,0.185
14.340858,0.0141,-0.1774,-0.0619,0.188
14.341099,0.0093,-0.1750,-0.0595,0.185
14.381931,0.0689,-0.0660,-0.1192,0.153
14.383710,0.0713,-0.0444,-0.1264,0.152
14.418493,0.0746,0.3533,0.1029,0.376
14.459167,-0.0159,0.3785,-0.1461,0.406
14.460677,-0.0255,0.3785,-0.1605,0.412
14.460979,-0.0351,0.3808,-0.1581,0.414
14.461224,-0.0375,0.3761,-0.1414,0.403
14.461444,-0.0351,0.3689,-0.1222,0.390
14.499004,-0.0559,0.0545,-0.0336,0.085
14.500969,-0.0554,0.0297,-0.0359,0.072
14.501533,-0.0602,0.0034,-0.0287,0.067
14.501791,-0.0698,-0.0158,-0.0287,0.077
14.501953,-0.0722,-0.0206,-0.0239,0.079
14.539405,-0.1251,-0.1141,-0.0239,0.171
14.540904,-0.1131,-0.1069,-0.0287,0.158
14.580484,-0.0161,-0.1144,-0.0730,0.137
14.581672,-0.0180,-0.1046,-0.0873,0.137
14.581999,-0.0108,-0.0998,-0.0777,0.127
14.582308,-0.0013,-0.0926,-0.0729,0.118
14.619118,-0.0221,-0.0106,-0.0655,0.070
14.621081,-0.0242,-0.0128,-0.0773,0.082
14.621478,-0.0337,-0.0080,-0.0773,0.085
14.621719,-0.0337,0.0040,-0.0773,0.084
14.621954,-0.0337,0.0016,-0.0678,0.076
14.659200,0.0049,-0.0206,-0.0301,0.037
14.660713,0.0121,-0.0110,-0.0588,0.061
14.661032,0.0121,-0.0086,-0.0492,0.051
14.661269,0.0241,-0.0086,-0.0516,0.058
14.661495,0.0288,-0.0230,-0.0588,0.069
14.698766,0.0307,-0.0797,-0.0188,0.087
14.700041,0.0451,-0.0725,-0.0021,0.085
14.700282,0.0427,-0.0725,0.0123,0.085
14.700523,0.0499,-0.0749,0.0219,0.093
14.700712,0.0594,-0.0797,0.0314,0.104
14.740186,0.1785,-0.1580,-0.2111,0.318
14.741644,0.1761,-0.1652,-0.2375,0.339
14.778248,0.0165,-0.0500,-0.0641,0.083
14.798457,0.0124,-0.0280,-0.0406,0.051
14.799384,0.0171,-0.0160,-0.0406,0.047
14.799545,0.0076,-0.0160,0.0001,0.018
14.818005,-0.0815,0.1304,0.2666,0.308
14.837919,-0.0276,0.1477,0.1112,0.187
14.838326,-0.0180,0.1549,0.0705,0.171
14.838411,-0.0204,0.1573,0.0250,0.161
14.858672,0.0210,0.1185,-0.1737,0.211
14.859388,0.0138,0.1257,-0.1617,0.205
14.898715,0.0301,0.0553,0.0179,0.065
14.899707,0.0373,0.0529,0.0179,0.067
14.899915,0.0564,0.0505,0.0131,0.077
14.900110,0.0636,0.0242,-0.0060,0.068
14.900301,0.0732,0.0050,0.0108,0.074
14.938748,-0.0166,-0.1359,-0.0098,0.137
14.940157,-0.0262,-0.1191,-0.0266,0.125
14.940453,-0.0310,-0.1143,-0.0290,0.122
14.940721,-0.0310,-0.1095,-0.0409,0.121
14.941023,-0.0405,-0.1071,-0.0601,0.129
14.978817,-0.0043,-0.1159,-0.0896,0.147
14.979735,-0.0043,-0.1255,-0.0896,0.154
14.993090,-0.0076,-0.1327,-0.1042,0.169
14.993828,-0.0052,-0.1423,-0.0994,0.174
14.994128,-0.0052,-0.1470,-0.0994,0.178
14.994376,-0.0028,-0.1566,-0.1066,0.189
15.018822,0.0070,-0.0857,0.1388,0.163
15.020604,-0.0002,-0.0952,0.1435,0.172
15.020981,0.0022,-0.0952,0.1603,0.186
15.021211,0.0022,-0.0881,0.1507,0.175
15.021454,-0.0026,-0.0833,0.1579,0.179
15.058077,0.0557,-0.1854,-0.3242,0.378
15.059680,0.0487,-0.1810,-0.3672,0.412
15.059999,0.0439,-0.1715,-0.3959,0.434
15.060286,0.0487,-0.1619,-0.4222,0.455
15.060505,0.0607,-0.1475,-0.4246,0.454
15.098129,-0.1445,-0.0090,-0.1089,0.181
15.099802,-0.1373,-0.0258,-0.1639,0.215
15.100071,-0.1206,-0.0282,-0.2190,0.252
15.100287,-0.1158,-0.0378,-0.2549,0.283
15.100472,-0.1014,-0.0521,-0.2884,0.310
15.138206,0.0228,-0.0783,-0.2392,0.253
15.140248,0.0132,-0.0687,-0.2033,0.215
15.140643,0.0276,-0.0687,-0.1698,0.185
15.140865,0.0300,-0.0663,-0.1626,0.178
15.141111,0.0348,-0.0568,-0.1363,0.152
15.179629,0.0458,-0.1092,0.0825,0.144
15.180634,0.0434,-0.1116,0.0466,0.128
15.219590,-0.1005,0.0539,-0.0023,0.114
15.221217,-0.1053,0.0587,0.0121,0.121
15.260146,0.0841,0.0155,-0.0270,0.090
15.261682,0.0913,0.0251,-0.0606,0.112
15.261996,0.1056,0.0322,-0.0773,0.135
15.262241,0.1128,0.0346,-0.0845,0.145
15.262462,0.1224,0.0370,-0.1300,0.182
15.289291,0.1657,0.0869,-0.0455,0.193
15.301094,0.1580,0.0895,-0.0056,0.182
15.301908,0.1505,0.0820,0.0038,0.171
15.302109,0.1529,0.0725,0.0158,0.170
15.302252,0.1529,0.0701,0.0230,0.170
15.302397,0.1481,0.0653,0.0110,0.162
15.328941,0.1310,0.1070,-0.2385,0.292
15.339440,0.0183,0.1333,-0.2966,0.326
15.340158,0.0064,0.1333,-0.2703,0.301
15.379558,-0.0873,-0.0506,0.1272,0.162
15.380535,-0.0920,-0.0602,0.1439,0.181
15.419556,-0.1367,-0.0515,-0.3034,0.337
15.458846,-0.0733,-0.0775,-0.0298,0.111
15.460407,-0.0637,-0.0942,0.0013,0.114
15.460782,-0.0613,-0.1038,-0.0035,0.121
15.461500,-0.0398,-0.1230,0.0061,0.129
15.461936,-0.0158,-0.1373,0.0300,0.141
15.489991,0.1158,-0.1585,0.0511,0.203
15.499214,0.1164,-0.1231,0.0261,0.171
15.499888,0.1188,-0.1279,0.0237,0.176
15.500211,0.1092,-0.1231,0.0141,0.165
15.500466,0.1020,-0.1064,0.0141,0.148
15.500696,0.1068,-0.0920,-0.0050,0.141
15.537995,0.0698,0.1065,-0.1594,0.204
15.540071,0.0770,0.1137,-0.1379,0.195
15.540391,0.0985,0.1185,-0.0876,0.177
15.540646,0.1153,0.1281,-0.0445,0.178
15.540866,0.1321,0.1185,0.0082,0.178
15.558469,0.2124,0.1056,0.1375,0.274
15.559650,0.2243,0.0960,0.1638,0.294
15.559955,0.2339,0.0840,0.1853,0.310
15.579099,0.2331,0.0699,0.1304,0.276
15.580003,0.2458,0.0688,0.1156,0.280
15.580322,0.2434,0.0736,0.0940,0.271
15.580554,0.2339,0.0784,0.0868,0.261
15.580782,0.2147,0.0856,0.0773,0.244
15.619011,0.1346,0.2592,-0.3594,0.463
15.620975,0.1418,0.2473,-0.3546,0.455
15.621334,0.1466,0.2401,-0.3283,0.432
15.621591,0.1585,0.2209,-0.3043,0.408
15.621836,0.1633,0.2161,-0.2780,0.388
15.647609,0.1659,0.0954,-0.1163,0.224
15.648782,0.1611,0.0715,-0.1594,0.238
15.658409,0.1185,-0.0064,-0.2169,0.247
15.659736,0.1113,-0.0088,-0.2122,0.240
15.660040,0.1089,-0.0184,-0.1954,0.224
15.660275,0.0969,-0.0375,-0.2074,0.232
15.660534,0.0946,-0.0471,-0.2241,0.248
15.698696,0.1002,-0.0766,-0.2921,0.318
15.738789,-0.0918,-0.1212,0.1319,0.201
15.748416,-0.0908,-0.1200,0.1257,0.196
15.749107,-0.0932,-0.1272,0.1281,0.203
15.749392,-0.1004,-0.1440,0.1185,0.212
15.749638,-0.0980,-0.1464,0.1137,0.210
15.778136,-0.1058,-0.1265,0.0415,0.170
15.780292,-0.1058,-0.1241,0.0918,0.187
15.780580,-0.1082,-0.1313,0.1325,0.216
15.780886,-0.1154,-0.1385,0.1469,0.233
15.781130,-0.1202,-0.1577,0.1637,0.257
15.818337,-0.2119,-0.1721,0.1804,0.327
15.819966,-0.2251,-0.1638,0.1665,0.324
15.820313,-0.2227,-0.1543,0.1282,0.300
15.820546,-0.2107,-0.1399,0.0659,0.261
15.820800,-0.2251,-0.1375,-0.0035,0.264
15.861126,-0.1354,0.0272,-0.0848,0.162
15.861962,-0.1210,0.0368,-0.0656,0.142
15.862068,-0.1162,0.0272,-0.0584,0.133
15.862144,-0.1067,0.0224,-0.0584,0.124
15.862213,-0.0971,0.0176,-0.0656,0.118
15.897756,-0.0422,0.1016,-0.0162,0.111
15.898662,-0.0326,0.1111,-0.0401,0.123
15.898851,-0.0207,0.1183,-0.0329,0.125
15.898962,-0.0159,0.1231,-0.0138,0.125
15.899089,0.0057,0.1327,-0.0042,0.133
15.938105,0.2051,0.0829,-0.2906,0.365
15.939650,0.2051,0.0897,-0.2978,0.373
15.939836,0.2171,0.0945,-0.3050,0.386
15.939978,0.2362,0.0849,-0.3002,0.391
15.940093,0.2506,0.0586,-0.2858,0.385
15.978054,0.1701,-0.0509,0.0926,0.200
15.980025,0.1869,-0.0772,0.1285,0.240
15.980467,0.1988,-0.1059,0.1476,0.269
15.980702,0.2084,-0.1251,0.1668,0.295
15.980926,0.2036,-0.1538,0.1859,0.316
16.018141,0.2913,-0.2492,0.1192,0.401
16.019785,0.2985,-0.2420,0.1239,0.404
16.058096,0.0172,0.0301,0.0162,0.038
16.059724,0.0100,0.0349,0.0042,0.037
16.060016,-0.0092,0.0684,0.0018,0.069
16.060289,-0.0427,0.0876,-0.0149,0.099
16.060510,-0.0618,0.1187,-0.0197,0.135
16.097849,-0.0882,0.3250,-0.0373,0.339
16.099557,-0.0786,0.3035,-0.0517,0.318
16.128558,-0.0324,0.0332,-0.0839,0.096
16.137850,-0.0041,-0.0920,-0.0499,0.105
16.139237,0.0031,-0.1715,-0.0451,0.177
16.139629,0.0127,-0.1859,-0.0427,0.191
16.177334,-0.0755,-0.3009,-0.1353,0.338
16.178937,-0.0798,-0.2897,-0.1279,0.327
16.179287,-0.0917,-0.2849,-0.1303,0.326
16.179549,-0.0989,-0.2706,-0.1327,0.317
16.179789,-0.1037,-0.2514,-0.1231,0.299
16.197946,-0.0872,-0.1640,-0.0532,0.193
16.199810,-0.0848,-0.1640,-0.0556,0.193
16.200176,-0.0776,-0.1496,-0.0508,0.176
16.217507,-0.0661,-0.0403,-0.0362,0.085
16.219530,-0.0798,-0.0056,0.0048,0.080
16.258478,-0.1406,-0.0647,-0.0439,0.161
16.267602,-0.1581,-0.0834,0.0032,0.179
16.268253,-0.1653,-0.1122,0.0367,0.203
16.268520,-0.1509,-0.1385,0.0320,0.207
16.268749,-0.1294,-0.1553,-0.0016,0.202
16.297154,0.0936,0.0379,-0.1802,0.207
16.297929,0.0864,0.0523,-0.1515,0.182
16.298209,0.0696,0.0666,-0.1036,0.142
16.298463,0.0600,0.0738,-0.0605,0.113
16.299335,0.0553,0.0810,-0.0102,0.099
16.312678,0.0478,0.0816,0.0084,0.095
16.313600,0.0287,0.0744,0.0300,0.085
16.313886,0.0143,0.0696,0.0539,0.089
16.314068,-0.0001,0.0672,0.0611,0.091
16.336993,-0.0860,0.0415,-0.0308,0.100
16.338143,-0.0812,0.0462,-0.0356,0.100
16.338338,-0.0788,0.0582,-0.0500,0.110
16.338499,-0.0812,0.0558,-0.0524,0.112
16.338847,-0.0812,0.0558,-0.0428,0.107
16.377251,-0.0218,0.0226,-0.0288,0.043
16.378051,-0.0218,0.0106,-0.0575,0.062
16.378423,-0.0266,0.0106,-0.0599,0.066
16.378801,-0.0218,0.0082,-0.0767,0.080
16.379033,-0.0170,0.0010,-0.0886,0.090
