time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.920578,0.0400,-0.1107,-0.0277,0.121
5.920759,0.0400,-0.1059,-0.0373,0.119
5.960994,0.0502,-0.0602,0.0483,0.092
5.990067,0.0611,-0.0627,0.1537,0.177
5.991705,0.0611,-0.0627,0.1561,0.179
6.000146,0.0214,-0.0293,0.1280,0.133
6.011096,0.0158,-0.0223,0.1350,0.138
6.011937,0.0039,-0.0079,0.1158,0.116
6.012236,-0.0057,0.0017,0.0990,0.099
6.012527,-0.0057,0.0065,0.0967,0.097
6.019307,-0.0244,0.0108,0.0633,0.069
6.019826,-0.0316,0.0132,0.0633,0.072
6.020062,-0.0339,0.0180,0.0514,0.064
6.039260,-0.0823,0.0178,-0.0081,0.085
6.040065,-0.0776,0.0083,-0.0057,0.078
6.079375,-0.1090,-0.0778,0.0787,0.155
6.081605,-0.1162,-0.0850,0.0810,0.165
6.082110,-0.1330,-0.0994,0.0834,0.186
6.082378,-0.1210,-0.1066,0.0930,0.186
6.082632,-0.1282,-0.1042,0.0882,0.187
6.099098,-0.1704,-0.1185,0.1005,0.231
6.099947,-0.1680,-0.1161,0.1148,0.234
6.100264,-0.1728,-0.1257,0.1077,0.239
6.120404,-0.2137,-0.0919,0.0262,0.234
6.121809,-0.2137,-0.0847,0.0094,0.230
6.140664,-0.2050,-0.0938,0.0170,0.226
6.141656,-0.1954,-0.0962,0.0218,0.219
6.141922,-0.1930,-0.0818,0.0313,0.212
6.153384,-0.1847,-0.1102,0.0649,0.225
6.163879,-0.1428,-0.1071,0.0796,0.195
6.165790,-0.1356,-0.1071,0.0891,0.194
6.166904,-0.1212,-0.0999,0.0915,0.182
6.168568,-0.1116,-0.0999,0.1011,0.181
6.168842,-0.1092,-0.1071,0.0963,0.181
6.190636,-0.0688,-0.0471,0.1139,0.141
6.191534,-0.0688,-0.0495,0.1115,0.140
6.201229,-0.0094,-0.0326,0.1052,0.111
6.241464,0.0528,-0.0733,0.0335,0.096
6.262220,0.0563,-0.0830,-0.0018,0.100
6.263253,0.0563,-0.0830,0.0101,0.101
6.263546,0.0659,-0.0806,-0.0066,0.104
6.282328,0.0787,-0.0902,-0.0453,0.128
6.283393,0.0906,-0.0926,-0.0477,0.138
6.320004,0.1881,-0.0523,0.0299,0.197
6.321292,0.1857,-0.0523,0.0419,0.197
6.321589,0.1857,-0.0523,0.0634,0.203
6.321813,0.1785,-0.0523,0.0658,0.197
6.322022,0.1737,-0.0475,0.0682,0.193
6.362191,0.0545,0.0477,0.0547,0.091
6.401815,0.0531,-0.0125,0.0406,0.068
6.403525,0.0555,-0.0197,0.0406,0.072
6.420863,0.0618,-0.0366,-0.0168,0.074
6.422054,0.0762,-0.0366,-0.0072,0.085
6.422322,0.0810,-0.0342,-0.0049,0.088
6.440770,0.0966,-0.0703,-0.0197,0.121
6.442799,0.1014,-0.0751,-0.0245,0.129
6.443256,0.1062,-0.0775,-0.0317,0.135
6.463041,0.1015,-0.0872,-0.0855,0.159
6.464763,0.1063,-0.0872,-0.0783,0.158
6.465199,0.0967,-0.0896,-0.0783,0.153
6.487673,0.0864,-0.0778,-0.0934,0.149
6.488981,0.0960,-0.0754,-0.0599,0.136
6.489429,0.0960,-0.0898,-0.0407,0.138
6.489722,0.0960,-0.0993,-0.0360,0.143
6.490023,0.0984,-0.0945,-0.0024,0.136
6.495526,0.1064,-0.1018,0.0136,0.148
6.496146,0.1088,-0.1137,0.0328,0.161
6.496365,0.1183,-0.1161,0.0711,0.180
6.496541,0.1303,-0.1233,0.0854,0.199
6.500685,0.1400,-0.1282,0.1311,0.231
6.501690,0.1424,-0.1330,0.1383,0.239
6.501921,0.1448,-0.1330,0.1406,0.242
6.520275,0.0969,-0.1238,0.1168,0.196
6.522222,0.0969,-0.1095,0.0952,0.174
6.522478,0.0873,-0.1071,0.0689,0.154
6.522671,0.0897,-0.1023,0.0425,0.143
6.522864,0.0969,-0.0831,0.0138,0.128
6.559717,0.0715,0.0433,-0.1293,0.154
6.560503,0.0739,0.0433,-0.1221,0.149
6.560670,0.0643,0.0529,-0.1149,0.142
6.560808,0.0715,0.0457,-0.1029,0.133
6.560964,0.0691,0.0433,-0.1029,0.131
6.579568,0.0618,0.0101,-0.0403,0.075
6.580415,0.0618,0.0005,-0.0260,0.067
6.580554,0.0618,-0.0138,-0.0284,0.069
6.599542,0.0253,-0.0808,0.0332,0.091
6.600115,0.0277,-0.0856,0.0308,0.095
6.600217,0.0205,-0.0904,0.0284,0.097
6.600290,0.0229,-0.0928,0.0404,0.104
6.600362,0.0085,-0.0880,0.0427,0.098
6.619675,-0.0280,-0.0856,0.0392,0.098
6.620581,-0.0280,-0.0808,0.0511,0.100
6.620729,-0.0328,-0.0856,0.0487,0.104
6.640470,-0.0166,-0.0450,0.0449,0.066
6.643787,-0.0094,-0.0402,0.0402,0.058
6.670904,0.0136,-0.0137,0.0100,0.022
6.671740,0.0088,-0.0185,0.0028,0.021
6.686425,-0.0092,-0.0065,-0.0356,0.037
6.687424,-0.0140,-0.0041,-0.0356,0.039
6.687607,-0.0164,-0.0017,-0.0404,0.044
6.687769,-0.0188,0.0055,-0.0380,0.043
6.687924,-0.0045,0.0103,-0.0213,0.024
6.692744,-0.0177,0.0104,-0.0169,0.027
6.693614,-0.0081,0.0008,-0.0145,0.017
6.693962,-0.0105,0.0080,-0.0145,0.020
6.694440,-0.0129,0.0056,-0.0145,0.020
6.720998,-0.0022,0.0059,0.0524,0.053
6.722127,-0.0046,-0.0037,0.0548,0.055
6.760865,-0.0793,0.0034,-0.0178,0.081
6.761749,-0.0865,-0.0037,-0.0202,0.089
6.801424,-0.1594,-0.0339,-0.0570,0.173
6.802975,-0.1546,-0.0411,-0.0474,0.167
6.803336,-0.1546,-0.0411,-0.0426,0.166
6.803648,-0.1570,-0.0435,-0.0426,0.168
6.803891,-0.1666,-0.0459,-0.0379,0.177
6.841482,-0.0544,-0.0039,-0.1059,0.119
6.843101,-0.0305,-0.0015,-0.1179,0.122
6.843453,-0.0089,-0.0015,-0.1131,0.113
6.843785,0.0054,0.0081,-0.1179,0.118
6.844057,0.0246,0.0081,-0.1251,0.128
6.882318,0.1549,-0.0792,-0.0407,0.179
6.884477,0.1597,-0.0840,-0.0288,0.183
6.900251,0.1650,-0.1241,0.0280,0.208
6.901344,0.1554,-0.1241,0.0424,0.203
6.901649,0.1626,-0.1265,0.0495,0.212
6.921221,0.1696,-0.0953,0.0601,0.204
6.922682,0.1672,-0.0857,0.0529,0.195
6.960876,0.1170,0.0098,-0.0197,0.119
6.961867,0.1242,-0.0022,-0.0149,0.125
6.962169,0.1266,-0.0069,-0.0077,0.127
6.962437,0.1362,-0.0045,-0.0053,0.136
6.962673,0.1338,0.0026,0.0139,0.135
6.980586,0.1616,-0.0380,0.0658,0.179
6.982226,0.1592,-0.0428,0.0610,0.176
6.982508,0.1592,-0.0476,0.0514,0.174
7.002706,0.1413,-0.0789,0.0319,0.165
7.004400,0.1317,-0.0861,0.0223,0.159
7.004825,0.1270,-0.0765,0.0056,0.148
7.005653,0.1270,-0.0909,-0.0160,0.157
7.005864,0.1270,-0.0885,-0.0256,0.157
7.040414,0.0373,-0.1125,-0.0892,0.148
7.042080,0.0277,-0.1173,-0.0868,0.149
7.042431,0.0182,-0.1197,-0.0892,0.150
7.042662,0.0182,-0.1173,-0.0868,0.147
7.042884,0.0182,-0.1125,-0.0844,0.142
7.080379,-0.0735,-0.0884,-0.0270,0.118
7.081799,-0.0783,-0.0740,-0.0270,0.111
7.120726,-0.0915,-0.0504,-0.0941,0.141
7.122223,-0.1035,-0.0504,-0.1085,0.158
7.140881,-0.0756,-0.0432,-0.1786,0.199
7.142336,-0.0780,-0.0360,-0.1858,0.205
7.142612,-0.0613,-0.0360,-0.1834,0.197
7.161489,-0.0316,-0.0501,-0.0558,0.081
7.162343,-0.0388,-0.0573,-0.0486,0.085
7.162589,-0.0436,-0.0549,-0.0342,0.078
7.162807,-0.0436,-0.0597,-0.0199,0.077
7.163037,-0.0316,-0.0716,-0.0199,0.081
7.181552,-0.0408,-0.0953,-0.0058,0.104
7.183680,-0.0408,-0.0953,-0.0034,0.104
7.184001,-0.0432,-0.0929,0.0062,0.103
7.202071,0.0149,-0.1025,-0.0250,0.107
7.203143,0.0173,-0.0929,-0.0298,0.099
7.203392,0.0316,-0.0929,-0.0466,0.109
7.203621,0.0340,-0.0905,-0.0466,0.107
7.203800,0.0388,-0.0953,-0.0514,0.115
7.220712,0.0722,-0.0714,-0.0591,0.117
7.221871,0.0769,-0.0666,-0.0614,0.119
7.222101,0.0769,-0.0570,-0.0519,0.109
7.241254,0.1066,-0.0642,-0.0965,0.157
7.242219,0.0994,-0.0618,-0.1108,0.161
7.260875,0.0834,-0.0689,-0.1084,0.153
7.261632,0.0762,-0.0665,-0.1084,0.148
7.261840,0.0691,-0.0736,-0.1108,0.150
7.282451,0.0579,-0.1119,-0.0514,0.136
7.284166,0.0531,-0.1215,-0.0418,0.139
7.322359,0.0344,-0.1262,0.0575,0.143
7.323840,0.0272,-0.1333,0.0599,0.149
7.324156,0.0177,-0.1238,0.0575,0.138
7.324411,0.0105,-0.1094,0.0479,0.120
7.324623,0.0033,-0.1070,0.0407,0.115
7.341824,-0.0499,-0.0593,-0.0197,0.080
7.343117,-0.0499,-0.0473,-0.0292,0.075
7.343533,-0.0499,-0.0473,-0.0268,0.074
7.362077,-0.0385,-0.0688,-0.0805,0.113
7.362832,-0.0266,-0.0712,-0.0949,0.122
7.401314,0.0472,-0.0781,-0.0099,0.092
7.402857,0.0496,-0.0613,-0.0027,0.079
7.403199,0.0472,-0.0709,0.0117,0.086
7.403500,0.0496,-0.0781,0.0213,0.095
7.403798,0.0568,-0.0709,0.0356,0.098
7.422326,0.0587,-0.0901,0.0772,0.132
7.423932,0.0491,-0.0973,0.0772,0.134
7.424267,0.0491,-0.0925,0.0653,0.123
7.442622,0.0259,-0.0808,-0.0094,0.085
7.444266,0.0307,-0.0808,-0.0262,0.090
7.444617,0.0259,-0.0808,-0.0358,0.092
7.444883,0.0259,-0.0736,-0.0430,0.089
7.445360,0.0235,-0.0736,-0.0525,0.093
7.461963,0.0294,-0.0497,-0.0931,0.110
7.462875,0.0390,-0.0425,-0.0931,0.110
7.463175,0.0414,-0.0377,-0.0907,0.107
7.483547,0.0885,-0.0353,-0.0437,0.105
7.485372,0.0861,-0.0282,-0.0437,0.101
7.522765,0.0894,-0.0185,-0.0300,0.096
7.524443,0.0894,-0.0352,-0.0157,0.097
7.524808,0.0822,-0.0233,-0.0061,0.086
7.525800,0.0894,-0.0256,-0.0133,0.094
7.526204,0.0870,-0.0233,-0.0013,0.090
7.542135,0.0640,-0.0208,0.0132,0.069
7.543423,0.0521,-0.0208,0.0156,0.058
7.543757,0.0497,-0.0208,0.0084,0.054
7.562632,-0.0299,0.0103,-0.0052,0.032
7.563415,-0.0466,0.0079,-0.0028,0.047
7.563673,-0.0466,0.0055,0.0044,0.047
7.581778,-0.0914,0.0150,-0.0099,0.093
7.582988,-0.0986,0.0150,-0.0171,0.101
7.583228,-0.1034,0.0174,-0.0171,0.106
7.601888,-0.1019,-0.0137,-0.0324,0.108
7.602781,-0.0995,-0.0137,-0.0420,0.109
7.621192,-0.0871,-0.0422,-0.0465,0.107
7.621939,-0.0919,-0.0493,-0.0345,0.110
7.622032,-0.0943,-0.0637,-0.0249,0.116
7.642090,-0.1854,-0.0921,-0.0582,0.215
7.651816,-0.1912,-0.0991,-0.0838,0.231
7.652113,-0.2008,-0.1015,-0.1149,0.253
7.652197,-0.2128,-0.0919,-0.1245,0.263
7.652270,-0.2056,-0.0943,-0.1268,0.259
7.661273,-0.2119,-0.0938,-0.1640,0.284
7.661715,-0.2047,-0.0866,-0.1687,0.279
7.661844,-0.2023,-0.0866,-0.1711,0.279
7.682779,-0.0909,-0.0474,-0.0459,0.112
7.683696,-0.0742,-0.0450,-0.0124,0.088
7.683895,-0.0478,-0.0426,0.0355,0.073
7.684063,-0.0239,-0.0546,0.0595,0.084
7.684209,-0.0023,-0.0570,0.0978,0.113
7.692104,0.0144,-0.0589,0.1324,0.146
7.692531,0.0360,-0.0661,0.1587,0.176
7.692696,0.0623,-0.0637,0.1827,0.203
7.692934,0.0719,-0.0733,0.1923,0.218
7.701375,0.0880,-0.0845,0.2289,0.259
7.701887,0.0880,-0.0893,0.2385,0.269
7.702027,0.0952,-0.0869,0.2552,0.286
7.721948,-0.0107,-0.0794,0.1727,0.190
7.722513,-0.0294,-0.0842,0.1460,0.171
7.722635,-0.0414,-0.0698,0.1006,0.129
7.722737,-0.0414,-0.0698,0.0862,0.118
7.722821,-0.0485,-0.0674,0.0646,0.105
7.734105,-0.0563,-0.0649,0.0201,0.088
7.734639,-0.0683,-0.0673,-0.0039,0.096
7.734857,-0.0635,-0.0649,-0.0182,0.093
7.735062,-0.0731,-0.0410,-0.0446,0.095
7.763152,0.0959,-0.0782,0.0143,0.125
7.783162,0.0979,-0.1347,0.0472,0.173
7.784303,0.1170,-0.1515,0.0640,0.202
7.784583,0.1290,-0.1563,0.0616,0.212
7.804293,0.1457,-0.1991,0.1047,0.268
7.806317,0.1553,-0.1991,0.1143,0.277
7.806615,0.1457,-0.1895,0.0951,0.257
7.806797,0.1434,-0.1895,0.1047,0.260
7.807009,0.1338,-0.1823,0.1167,0.254
7.813634,0.1295,-0.1775,0.1186,0.250
7.814256,0.1199,-0.1584,0.1114,0.228
7.814466,0.1103,-0.1560,0.1258,0.229
7.814695,0.0983,-0.1488,0.1258,0.218
7.822116,0.0739,-0.1346,0.1309,0.202
7.823023,0.0715,-0.1346,0.1309,0.201
7.823361,0.0667,-0.1346,0.1189,0.192
7.841845,0.0113,-0.0798,0.1002,0.129
7.842983,0.0065,-0.0774,0.1002,0.127
7.843264,-0.0078,-0.0702,0.0811,0.108
7.843538,-0.0102,-0.0630,0.0930,0.113
7.843797,-0.0222,-0.0510,0.0882,0.104
7.882432,-0.0976,0.0210,0.0096,0.100
7.883839,-0.0880,0.0090,0.0168,0.090
7.893587,-0.0810,0.0164,0.0253,0.086
7.894228,-0.0738,0.0140,0.0421,0.086
7.894404,-0.0642,0.0068,0.0540,0.084
7.894558,-0.0523,-0.0052,0.0540,0.075
7.913035,-0.0261,-0.0457,0.0976,0.111
7.922927,-0.0229,-0.0695,0.1125,0.134
7.923681,-0.0181,-0.0695,0.1053,0.127
7.923866,-0.0181,-0.0767,0.1077,0.133
7.923998,-0.0086,-0.0719,0.1196,0.140
7.924137,-0.0062,-0.0671,0.1196,0.137
7.962344,-0.0788,-0.0215,-0.0263,0.086
7.963875,-0.0740,-0.0215,-0.0742,0.107
7.964528,-0.0716,-0.0167,-0.0982,0.123
7.964774,-0.0644,-0.0143,-0.1245,0.141
7.964986,-0.0548,-0.0119,-0.1341,0.145
8.002911,0.0574,-0.0651,-0.0045,0.087
8.004543,0.0694,-0.0675,0.0290,0.101
8.004869,0.0766,-0.0747,0.0578,0.122
8.005055,0.0766,-0.0747,0.0721,0.129
8.005398,0.0718,-0.0771,0.0913,0.139
8.042287,-0.1312,-0.0785,0.0505,0.161
8.043710,-0.1476,-0.0689,0.0192,0.164
8.044067,-0.1572,-0.0665,0.0096,0.171
8.044331,-0.1620,-0.0617,-0.0143,0.174
8.044577,-0.1716,-0.0689,-0.0407,0.189
8.082051,-0.0023,-0.0771,-0.0004,0.077
8.083191,0.0168,-0.0915,0.0235,0.096
8.083520,0.0408,-0.1034,0.0331,0.116
8.083748,0.0671,-0.1082,0.0427,0.134
8.083984,0.0911,-0.1010,0.0786,0.157
8.122362,0.1933,-0.1902,0.1181,0.296
8.123602,0.1885,-0.2022,0.0989,0.294
8.123834,0.1885,-0.2046,0.0893,0.292
8.124042,0.1741,-0.2142,0.0893,0.290
8.124225,0.1789,-0.2190,0.0870,0.296
8.142773,0.2084,-0.2184,0.0439,0.305
8.144138,0.1988,-0.2160,0.0415,0.296
8.144508,0.2036,-0.2184,0.0343,0.301
8.164708,0.3129,-0.1177,0.0668,0.341
8.165862,0.3153,-0.1153,0.0620,0.341
8.203207,0.3597,0.0732,-0.0509,0.371
8.204668,0.3501,0.0732,-0.0605,0.363
8.205714,0.3405,0.0804,-0.0509,0.354
8.206132,0.3261,0.0924,-0.0557,0.344
8.206491,0.3094,0.0900,-0.0724,0.330
8.222596,0.2128,0.1044,-0.0205,0.238
8.224234,0.1744,0.1068,-0.0062,0.205
8.224561,0.1385,0.1092,0.0010,0.176
8.243241,-0.1311,0.0756,-0.0026,0.151
8.282637,-0.2101,-0.0558,0.0894,0.235
8.283870,-0.2101,-0.0773,0.1109,0.250
8.284165,-0.2077,-0.0989,0.1181,0.259
8.284396,-0.1981,-0.1276,0.1372,0.273
8.284603,-0.1742,-0.1420,0.1492,0.270
8.302731,-0.1723,-0.2165,0.1986,0.341
8.304107,-0.1771,-0.2285,0.1915,0.347
8.304459,-0.1771,-0.2428,0.1819,0.351
8.323899,-0.2463,-0.2380,0.0441,0.345
8.325305,-0.2559,-0.2261,0.0130,0.342
8.325595,-0.2559,-0.2165,-0.0133,0.335
8.325839,-0.2583,-0.1973,-0.0229,0.326
8.326045,-0.2631,-0.1782,-0.0516,0.322
8.342792,-0.2506,-0.1349,-0.0827,0.296
8.344161,-0.2554,-0.1253,-0.0803,0.296
8.345361,-0.2482,-0.1134,-0.0707,0.282
8.364670,-0.2424,-0.1102,0.0258,0.268
8.366446,-0.2448,-0.1078,0.0593,0.274
8.372439,-0.2476,-0.1100,0.0660,0.279
8.372897,-0.2548,-0.1100,0.0589,0.284
8.373214,-0.2500,-0.1100,0.0660,0.281
8.373411,-0.2452,-0.1148,0.0493,0.275
8.404146,-0.0678,0.0437,0.1119,0.138
8.443282,0.3301,0.1153,0.0452,0.353
8.483367,0.3322,-0.0204,0.0422,0.336
8.484667,0.3202,-0.0395,0.0278,0.324
8.484958,0.3059,-0.0515,0.0278,0.311
8.485314,0.2939,-0.0611,0.0111,0.300
8.485579,0.2819,-0.0754,0.0111,0.292
8.523715,0.0134,-0.1708,-0.1678,0.240
8.525879,0.0087,-0.1732,-0.1654,0.240
8.526224,-0.0033,-0.1732,-0.1654,0.240
8.526507,-0.0201,-0.1708,-0.1750,0.245
8.526766,-0.0416,-0.1732,-0.1750,0.250
8.536829,-0.0541,-0.1779,-0.1617,0.246
8.537661,-0.0781,-0.1755,-0.1450,0.241
8.538042,-0.0972,-0.1803,-0.1378,0.247
8.538305,-0.1044,-0.1827,-0.1354,0.250
8.544847,-0.1271,-0.1921,-0.1306,0.265
8.545821,-0.1511,-0.1921,-0.1114,0.269
8.546175,-0.1798,-0.1897,-0.0923,0.277
8.563067,-0.4399,-0.1825,0.0416,0.478
8.585590,-0.5320,-0.1232,0.0964,0.555
8.586429,-0.5368,-0.1016,0.0916,0.554
8.586666,-0.5344,-0.0968,0.0940,0.551
8.604931,-0.4339,-0.0173,0.1390,0.456
8.606419,-0.4196,-0.0030,0.1486,0.445
8.606629,-0.3837,0.0114,0.1510,0.412
8.606792,-0.3669,0.0186,0.1534,0.398
8.606933,-0.3477,0.0281,0.1678,0.387
8.644894,-0.0351,0.0913,0.0070,0.098
8.663114,0.0780,0.0655,-0.0430,0.111
8.664271,0.0924,0.0631,-0.0430,0.120
8.664453,0.1091,0.0463,-0.0310,0.123
8.684226,0.3009,-0.0251,0.0144,0.302
8.684974,0.3057,-0.0371,0.0216,0.309
8.694996,0.3118,-0.0442,0.0285,0.316
8.695384,0.3118,-0.0514,0.0261,0.317
8.695473,0.3142,-0.0634,0.0237,0.321
8.695539,0.3190,-0.0753,0.0237,0.329
8.722437,0.3256,-0.1403,-0.0663,0.361
8.723304,0.3184,-0.1451,-0.0783,0.359
8.723454,0.3160,-0.1451,-0.0616,0.353
8.723544,0.3136,-0.1403,-0.0783,0.352
8.723628,0.3184,-0.1355,-0.0855,0.356
8.764051,0.1220,-0.0931,-0.0302,0.156
8.765593,0.1101,-0.0883,-0.0398,0.147
8.786125,0.0563,-0.0453,-0.0702,0.101
8.787020,0.0372,-0.0501,-0.0822,0.103
8.787226,0.0300,-0.0429,-0.0798,0.095
8.804067,-0.0027,-0.0023,-0.0625,0.063
8.805318,-0.0027,0.0025,-0.0386,0.039
8.805574,0.0045,-0.0047,-0.0314,0.032
8.805724,0.0092,-0.0047,-0.0314,0.033
8.806112,0.0045,-0.0119,-0.0314,0.034
8.842502,-0.0750,-0.0263,-0.1031,0.130
8.843818,-0.0774,-0.0335,-0.1102,0.139
8.844079,-0.0870,-0.0287,-0.1198,0.151
8.844275,-0.0942,-0.0383,-0.1270,0.163
8.844447,-0.0942,-0.0455,-0.1174,0.157
8.884314,-0.0338,-0.1481,0.0756,0.170
8.885666,-0.0194,-0.1673,0.0923,0.192
8.885971,-0.0242,-0.1601,0.1019,0.191
8.886185,-0.0218,-0.1625,0.0971,0.191
8.886386,-0.0099,-0.1673,0.0875,0.189
8.924544,0.0639,-0.1250,-0.0346,0.145
8.926332,0.0663,-0.1130,-0.0322,0.135
8.926670,0.0759,-0.1035,-0.0466,0.137
8.926925,0.0903,-0.0939,-0.0418,0.137
8.927205,0.0855,-0.0819,-0.0586,0.132
8.964408,0.0889,-0.0198,-0.0282,0.095
8.966809,0.0985,-0.0126,-0.0210,0.102
8.967076,0.1009,-0.0198,-0.0066,0.103
8.967284,0.1009,-0.0198,0.0029,0.103
8.967460,0.1057,-0.0150,0.0005,0.107
8.976285,0.1113,-0.0174,0.0103,0.113
8.976990,0.1160,-0.0198,0.0318,0.122
8.977351,0.1208,-0.0198,0.0486,0.132
8.977561,0.1137,-0.0127,0.0582,0.128
9.004927,0.0455,0.0127,0.1326,0.141
9.006120,0.0335,0.0103,0.1254,0.130
9.045017,0.0428,0.0375,-0.0838,0.101
9.046725,0.0475,0.0279,-0.0671,0.087
9.063669,0.0769,-0.0298,0.0197,0.085
9.065152,0.0697,-0.0418,0.0269,0.086
9.065510,0.0649,-0.0513,0.0413,0.092
9.087205,0.0395,-0.1235,0.0577,0.142
9.088385,0.0300,-0.1307,0.0529,0.144
9.089762,0.0132,-0.1331,0.0505,0.143
9.090031,0.0108,-0.1235,0.0338,0.129
9.090270,0.0036,-0.1235,0.0098,0.124
9.106983,-0.0053,-0.0909,-0.0488,0.103
9.108137,0.0019,-0.0789,-0.0536,0.095
9.108343,0.0043,-0.0717,-0.0607,0.094
9.124538,0.0997,-0.0483,-0.0256,0.114
9.143445,0.0792,-0.0440,-0.0128,0.092
9.144443,0.0792,-0.0512,-0.0152,0.096
9.144660,0.0649,-0.0393,-0.0152,0.077
9.164793,-0.0850,-0.0156,-0.0518,0.101
9.165996,-0.0802,-0.0037,-0.0685,0.106
9.166289,-0.0898,0.0011,-0.0661,0.112
9.187240,-0.0952,0.0367,-0.0785,0.129
9.188438,-0.0976,0.0391,-0.0809,0.133
9.188910,-0.0952,0.0439,-0.0714,0.127
9.207238,-0.0557,0.0413,-0.0042,0.069
9.209886,-0.0605,0.0533,0.0030,0.081
9.210659,-0.0605,0.0437,0.0054,0.075
9.210890,-0.0605,0.0437,0.0030,0.075
9.211057,-0.0700,0.0366,0.0006,0.079
9.244383,-0.0793,-0.0119,-0.1245,0.148
9.246772,-0.0674,-0.0119,-0.1245,0.142
9.247021,-0.0650,-0.0071,-0.1173,0.134
9.247204,-0.0458,-0.0143,-0.1029,0.114
9.247389,-0.0219,-0.0095,-0.1053,0.108
9.263556,0.0470,-0.0430,-0.0103,0.065
9.264251,0.0638,-0.0478,-0.0007,0.080
9.264588,0.0662,-0.0597,0.0065,0.089
9.284521,0.1290,-0.1413,0.0599,0.200
9.324968,0.1261,-0.0466,-0.0216,0.136
9.327235,0.1213,-0.0513,-0.0144,0.132
9.344737,0.0648,-0.0688,0.0364,0.101
9.346431,0.0624,-0.0640,0.0268,0.093
9.346911,0.0528,-0.0784,0.0483,0.106
9.364751,-0.0538,-0.0694,0.0270,0.092
9.365990,-0.0610,-0.0622,0.0102,0.088
9.366251,-0.0825,-0.0646,-0.0113,0.105
9.366487,-0.0873,-0.0622,-0.0257,0.110
9.366752,-0.0897,-0.0598,-0.0377,0.114
9.404382,-0.0218,0.0205,-0.0991,0.104
9.406021,-0.0266,0.0181,-0.0872,0.093
9.445351,0.0228,-0.1141,0.0746,0.138
9.464944,0.0439,-0.1316,0.0456,0.146
9.465903,0.0462,-0.1316,0.0265,0.142
9.466219,0.0391,-0.1411,0.0145,0.147
9.485255,-0.0056,-0.1321,-0.1563,0.205
9.504449,0.0459,-0.1350,-0.1025,0.176
9.505988,0.0507,-0.1398,-0.0953,0.177
9.506466,0.0603,-0.1350,-0.0834,0.170
9.523931,0.0250,-0.1306,-0.1086,0.172
9.525033,0.0202,-0.1282,-0.1230,0.179
9.534851,0.0132,-0.1141,-0.1264,0.171
9.535338,0.0012,-0.1093,-0.1120,0.157
9.535518,-0.0012,-0.1093,-0.1048,0.151
9.535655,-0.0132,-0.0998,-0.0857,0.132
9.564153,-0.0207,-0.1063,0.0975,0.146
9.566013,-0.0374,-0.1063,0.1047,0.154
9.566282,-0.0542,-0.1063,0.1047,0.159
9.566459,-0.0614,-0.1135,0.0903,0.157
9.566678,-0.0781,-0.1087,0.0688,0.150
9.587348,-0.1183,-0.1078,0.0072,0.160
9.588325,-0.1231,-0.1030,-0.0048,0.161
9.589111,-0.1255,-0.0839,-0.0216,0.152
9.607028,-0.0982,-0.0389,-0.1444,0.179
9.608143,-0.0982,-0.0317,-0.1492,0.181
9.608339,-0.0839,-0.0174,-0.1684,0.189
9.608492,-0.0815,-0.0126,-0.1684,0.187
9.608679,-0.0647,-0.0126,-0.1684,0.181
9.644423,0.0871,-0.0941,0.1065,0.167
9.646165,0.0847,-0.1109,0.0969,0.170
9.686578,0.0050,-0.0635,-0.1135,0.130
9.687795,0.0074,-0.0611,-0.1087,0.125
9.688090,0.0122,-0.0491,-0.0944,0.107
9.688291,0.0122,-0.0467,-0.0920,0.104
9.688863,0.0241,-0.0539,-0.0800,0.099
9.723427,-0.0012,-0.0852,0.0234,0.088
9.724546,-0.0155,-0.0900,0.0187,0.093
9.764724,-0.0503,-0.0230,-0.0452,0.071
9.766210,-0.0431,-0.0254,-0.0380,0.063
9.766407,-0.0287,-0.0254,-0.0309,0.049
9.766543,-0.0167,-0.0302,-0.0285,0.045
9.766663,-0.0144,-0.0302,-0.0141,0.036
9.803783,-0.0300,-0.0661,-0.0603,0.094
9.804954,-0.0324,-0.0637,-0.0722,0.102
9.823623,-0.0082,-0.0469,-0.0972,0.108
9.824849,-0.0034,-0.0469,-0.1116,0.121
9.825702,0.0013,-0.0589,-0.1044,0.120
9.844352,0.0495,-0.0779,0.0599,0.110
9.887386,-0.0172,-0.0850,0.0311,0.092
9.888394,-0.0172,-0.0802,0.0192,0.084
9.909234,-0.0164,-0.0300,-0.0490,0.060
9.910352,-0.0164,-0.0348,-0.0634,0.074
9.910523,-0.0068,-0.0228,-0.0586,0.063
9.924747,0.0411,-0.0466,0.0194,0.065
9.965370,-0.2081,-0.1239,0.3245,0.405
9.966704,-0.1220,-0.1670,0.2024,0.289
9.966957,-0.0789,-0.1837,0.0468,0.205
9.967171,-0.0501,-0.1741,-0.0873,0.201
9.967347,-0.0046,-0.1454,-0.1496,0.209
9.976565,0.0239,-0.0887,-0.1916,0.213
9.977306,-0.0025,-0.0744,-0.1940,0.208
9.977538,-0.0240,-0.0696,-0.2108,0.223
9.986147,-0.0520,-0.0731,-0.1958,0.215
9.986948,-0.0592,-0.0683,-0.2030,0.222
9.987252,-0.0616,-0.0755,-0.2030,0.225
10.004167,0.0617,-0.0208,-0.1283,0.144
10.006238,0.0784,-0.0208,-0.1139,0.140
